e01,e02,e03,e04,e05,e06,e07,e08,e09,e10,e11,e12,timestamp,e13
13538.0,45.0,2386.0,19659.0,496.0,11314.0,347.0,142165.0,11812.0,1427080.0,51023.0,28412.0,1536027300000,0.0
12662.0,29.0,2470.0,19197.0,392.0,11105.0,310.0,142143.0,11646.0,1388555.0,50387.0,30554.0,1536027600000,0.0
12697.0,28.0,2496.0,19029.0,427.0,11473.0,246.0,138952.0,11733.0,1390092.0,49372.0,28188.0,1536027900000,0.0
13129.0,30.0,2170.0,21004.0,414.0,12722.0,193.0,147792.0,12117.0,1403361.0,51792.0,28030.0,1536028200000,0.0
12573.0,35.0,2614.0,19824.0,392.0,11627.0,202.0,163651.0,12088.0,1422074.0,47651.0,29206.0,1536028500000,0.0
13015.0,35.0,2614.0,19675.0,416.0,10911.0,232.0,173094.0,12158.0,1406181.0,55449.0,29521.0,1536028800000,0.0
12730.0,34.0,2441.0,19456.0,418.0,11851.0,279.0,166815.0,11768.0,1431088.0,56533.0,28406.0,1536029100000,0.0
13495.0,54.0,2462.0,18819.0,447.0,11882.0,255.0,163768.0,11974.0,1419653.0,51345.0,27184.0,1536029400000,0.0
13125.0,46.0,2573.0,19300.0,426.0,12468.0,200.0,151701.0,12186.0,1419359.0,53300.0,26608.0,1536029700000,8.0
13222.0,35.0,2562.0,19594.0,462.0,11861.0,364.0,158184.0,12159.0,1396198.0,52373.0,26133.0,1536030000000,38.0
13007.0,19.0,2298.0,18575.0,442.0,12253.0,369.0,163969.0,11815.0,1402864.0,52247.0,25456.0,1536030300000,0.0
12726.0,43.0,2647.0,18720.0,413.0,11676.0,423.0,149915.0,11422.0,1392247.0,49799.0,25080.0,1536030600000,0.0
12329.0,31.0,2326.0,17847.0,387.0,11910.0,372.0,145858.0,10995.0,1388254.0,49672.0,26704.0,1536030900000,0.0
11923.0,42.0,2123.0,18143.0,366.0,11969.0,330.0,134951.0,10995.0,1367430.0,43670.0,24692.0,1536031200000,0.0
12071.0,35.0,2116.0,17829.0,427.0,12051.0,290.0,147813.0,10634.0,1349994.0,42477.0,24895.0,1536031500000,0.0
12078.0,47.0,2280.0,18094.0,465.0,11331.0,209.0,140661.0,10535.0,1316823.0,47309.0,25060.0,1536031800000,0.0
11903.0,43.0,2376.0,17329.0,457.0,11155.0,305.0,148085.0,10905.0,1322664.0,51948.0,26198.0,1536032100000,0.0
12507.0,37.0,2082.0,18980.0,423.0,11556.0,209.0,134902.0,11057.0,1304722.0,53107.0,27844.0,1536032400000,1.0
12396.0,36.0,1982.0,20352.0,432.0,16512.0,364.0,151318.0,11583.0,1461493.0,58142.0,27609.0,1536032700000,2.0
11994.0,37.0,2098.0,18000.0,431.0,12883.0,199.0,130750.0,11005.0,1386726.0,54408.0,28590.0,1536033000000,2.0
12652.0,41.0,2122.0,18650.0,424.0,11837.0,243.0,142204.0,11215.0,1373941.0,50422.0,26634.0,1536033300000,1.0
14645.0,35.0,2376.0,21754.0,407.0,13199.0,414.0,151864.0,12769.0,1334709.0,54647.0,24458.0,1536033600000,16.0
15150.0,23.0,2614.0,23502.0,442.0,12464.0,378.0,139073.0,13792.0,1324331.0,53602.0,25388.0,1536033900000,0.0
14329.0,48.0,2661.0,22318.0,350.0,12499.0,401.0,147018.0,12845.0,1360087.0,55217.0,26803.0,1536034200000,0.0
13351.0,59.0,2555.0,21598.0,391.0,11687.0,278.0,155243.0,12601.0,1389113.0,63559.0,23705.0,1536034500000,0.0
12636.0,41.0,2642.0,19970.0,378.0,12781.0,272.0,147525.0,12266.0,1436903.0,58305.0,25260.0,1536034800000,0.0
13095.0,42.0,3230.0,18982.0,346.0,12950.0,293.0,129082.0,12017.0,1478193.0,52078.0,29354.0,1536035100000,0.0
12621.0,54.0,2215.0,19208.0,380.0,13555.0,227.0,132955.0,11857.0,1500981.0,55174.0,28102.0,1536035400000,0.0
12501.0,55.0,1822.0,18150.0,395.0,13169.0,220.0,139282.0,11218.0,1505834.0,52780.0,27922.0,1536035700000,0.0
11986.0,40.0,2082.0,19599.0,404.0,13410.0,264.0,150973.0,11319.0,1485588.0,48244.0,27459.0,1536036000000,0.0
11998.0,43.0,2040.0,18201.0,373.0,14045.0,208.0,123650.0,10754.0,1473288.0,41783.0,23946.0,1536036300000,0.0
11869.0,33.0,2144.0,17603.0,361.0,13495.0,156.0,161953.0,10517.0,1443058.0,42754.0,24724.0,1536036600000,0.0
11716.0,39.0,2079.0,16923.0,370.0,14004.0,177.0,109243.0,10369.0,1427053.0,46582.0,27805.0,1536036900000,2.0
12033.0,39.0,1718.0,18205.0,426.0,13618.0,350.0,107943.0,10389.0,1388112.0,52971.0,26212.0,1536037200000,25.0
11181.0,35.0,1973.0,15897.0,362.0,13006.0,391.0,105015.0,9430.0,1367471.0,52300.0,26972.0,1536037500000,0.0
10875.0,37.0,1873.0,15082.0,319.0,12430.0,291.0,109945.0,9182.0,1331845.0,46122.0,25756.0,1536037800000,0.0
11681.0,31.0,1850.0,15070.0,307.0,14353.0,357.0,119329.0,9576.0,1319406.0,47889.0,24589.0,1536038100000,0.0
10357.0,39.0,2062.0,14731.0,284.0,13795.0,327.0,131567.0,9018.0,1290019.0,51505.0,29332.0,1536038400000,0.0
10476.0,47.0,1828.0,15575.0,285.0,14018.0,248.0,99166.0,9182.0,1288560.0,46424.0,23476.0,1536038700000,0.0
10933.0,34.0,1848.0,15229.0,306.0,20504.0,234.0,108313.0,9214.0,1282632.0,41263.0,21699.0,1536039000000,0.0
11009.0,29.0,1875.0,15439.0,293.0,23051.0,259.0,109211.0,9471.0,1275862.0,48458.0,22318.0,1536039300000,0.0
10953.0,28.0,1986.0,15697.0,285.0,16770.0,223.0,139309.0,10263.0,1247481.0,43532.0,21759.0,1536039600000,0.0
10959.0,45.0,1919.0,15815.0,273.0,15197.0,219.0,119601.0,9404.0,1227911.0,40573.0,20546.0,1536039900000,0.0
10833.0,39.0,1714.0,14480.0,261.0,15076.0,148.0,121092.0,9085.0,1227808.0,45553.0,20875.0,1536040200000,1.0
11643.0,23.0,2131.0,15699.0,310.0,13387.0,186.0,104471.0,9886.0,1235470.0,51853.0,25149.0,1536040500000,5.0
13166.0,25.0,1819.0,18474.0,371.0,14693.0,452.0,151064.0,11312.0,1264135.0,56224.0,27258.0,1536040800000,49.0
12646.0,39.0,1855.0,17286.0,326.0,15368.0,395.0,144496.0,11622.0,1274529.0,51663.0,23471.0,1536041100000,0.0
12284.0,26.0,2013.0,16709.0,265.0,14251.0,441.0,149880.0,11213.0,1248361.0,55591.0,23476.0,1536041400000,0.0
12597.0,37.0,1796.0,16910.0,293.0,13979.0,411.0,145054.0,11286.0,1261843.0,58568.0,21424.0,1536041700000,0.0
11997.0,33.0,2121.0,15892.0,317.0,13752.0,303.0,136546.0,10599.0,1258895.0,51347.0,21317.0,1536042000000,0.0
12316.0,28.0,2134.0,17568.0,302.0,14493.0,361.0,147866.0,11150.0,1249310.0,49493.0,20190.0,1536042300000,0.0
14208.0,23.0,1967.0,21996.0,310.0,13761.0,249.0,148048.0,13763.0,1287414.0,45951.0,20969.0,1536042600000,0.0
12992.0,25.0,1950.0,18388.0,373.0,14877.0,248.0,150852.0,12231.0,1319830.0,43787.0,20307.0,1536042900000,0.0
11308.0,18.0,2259.0,17007.0,380.0,14804.0,274.0,154503.0,10520.0,1300475.0,41047.0,19997.0,1536043200000,0.0
11789.0,26.0,2114.0,18143.0,344.0,15250.0,209.0,143935.0,10786.0,1310777.0,43073.0,20187.0,1536043500000,0.0
11779.0,37.0,2084.0,17669.0,370.0,13916.0,262.0,148867.0,10424.0,1295753.0,48829.0,22399.0,1536043800000,2.0
12005.0,23.0,1976.0,18116.0,393.0,14118.0,208.0,136363.0,11056.0,1295270.0,45650.0,22149.0,1536044100000,1.0
12220.0,28.0,2062.0,17604.0,437.0,13269.0,434.0,141810.0,10696.0,1290750.0,39322.0,20798.0,1536044400000,36.0
11790.0,30.0,1819.0,19393.0,449.0,13177.0,442.0,150310.0,10602.0,1286143.0,39757.0,21549.0,1536044700000,0.0
11713.0,30.0,2108.0,17276.0,468.0,13306.0,305.0,164639.0,11011.0,1269514.0,41271.0,19230.0,1536045000000,0.0
11385.0,34.0,2143.0,17003.0,412.0,14488.0,251.0,136279.0,10897.0,1270413.0,37319.0,21170.0,1536045300000,0.0
12111.0,21.0,2179.0,17960.0,405.0,14231.0,252.0,109600.0,10884.0,1275195.0,36799.0,19046.0,1536045600000,0.0
11042.0,44.0,1831.0,16751.0,430.0,13526.0,201.0,148575.0,10011.0,1256423.0,41713.0,22132.0,1536045900000,0.0
12433.0,38.0,2085.0,17451.0,405.0,14016.0,175.0,137284.0,11299.0,1264644.0,44745.0,19890.0,1536046200000,1.0
11205.0,35.0,2079.0,16664.0,373.0,13265.0,360.0,136078.0,10064.0,1254329.0,40013.0,22448.0,1536046500000,0.0
11383.0,28.0,1971.0,16891.0,353.0,13721.0,164.0,135942.0,10276.0,1245035.0,39380.0,20029.0,1536046800000,2.0
11411.0,34.0,1867.0,16398.0,361.0,13788.0,241.0,145995.0,10179.0,1221368.0,38761.0,22058.0,1536047100000,0.0
11025.0,34.0,2100.0,16217.0,369.0,13375.0,191.0,147180.0,9838.0,1223480.0,38544.0,20053.0,1536047400000,1.0
11513.0,27.0,1773.0,16959.0,391.0,14879.0,193.0,140642.0,10323.0,1233585.0,44183.0,19799.0,1536047700000,5.0
12888.0,26.0,1942.0,18978.0,373.0,14786.0,477.0,137378.0,11734.0,1271905.0,55797.0,23068.0,1536048000000,57.0
11630.0,29.0,2124.0,17343.0,348.0,14188.0,463.0,140489.0,11080.0,1242220.0,56126.0,20824.0,1536048300000,0.0
11637.0,34.0,2060.0,17471.0,371.0,14586.0,429.0,114126.0,10825.0,1244069.0,52505.0,20144.0,1536048600000,0.0
11823.0,31.0,2264.0,17342.0,368.0,14914.0,453.0,132943.0,10766.0,1233899.0,47112.0,19291.0,1536048900000,0.0
11859.0,31.0,2106.0,17204.0,393.0,14912.0,330.0,152384.0,10987.0,1253026.0,43819.0,31435.0,1536049200000,0.0
11683.0,33.0,2025.0,17456.0,402.0,14055.0,385.0,136657.0,10905.0,1219336.0,42737.0,24475.0,1536049500000,0.0
12195.0,18.0,2191.0,17498.0,438.0,14658.0,350.0,148212.0,10726.0,1214098.0,42433.0,22958.0,1536049800000,0.0
12047.0,28.0,2302.0,18553.0,422.0,14866.0,324.0,129657.0,10952.0,1207123.0,38178.0,23508.0,1536050100000,0.0
11652.0,30.0,1930.0,17450.0,411.0,14110.0,297.0,125572.0,10652.0,1202339.0,38896.0,22867.0,1536050400000,0.0
11968.0,32.0,1981.0,17921.0,708.0,15141.0,255.0,139584.0,10765.0,1192418.0,38344.0,20633.0,1536050700000,0.0
11605.0,34.0,1918.0,17847.0,413.0,15151.0,237.0,113073.0,10489.0,1193562.0,38560.0,22431.0,1536051000000,6.0
11826.0,24.0,2154.0,18101.0,360.0,19257.0,271.0,113868.0,10663.0,1153626.0,37490.0,22938.0,1536051300000,0.0
12786.0,22.0,1855.0,20118.0,438.0,36450.0,398.0,122762.0,12122.0,1155157.0,38557.0,20572.0,1536051600000,27.0
11500.0,27.0,2029.0,17924.0,368.0,35909.0,468.0,118304.0,11000.0,1156224.0,36156.0,23809.0,1536051900000,0.0
11482.0,19.0,1705.0,17116.0,320.0,33153.0,397.0,114277.0,10239.0,1138632.0,32976.0,20476.0,1536052200000,0.0
11644.0,26.0,2091.0,16841.0,350.0,33370.0,371.0,131600.0,10475.0,1123372.0,39245.0,20136.0,1536052500000,0.0
11613.0,28.0,1901.0,17858.0,365.0,32975.0,245.0,119346.0,10673.0,1130980.0,39719.0,20420.0,1536052800000,0.0
11453.0,26.0,1841.0,19137.0,321.0,32948.0,257.0,144319.0,10854.0,1120487.0,41577.0,19695.0,1536053100000,0.0
11181.0,24.0,1977.0,18532.0,319.0,32238.0,229.0,116718.0,10821.0,1065560.0,37900.0,18304.0,1536053400000,0.0
10432.0,26.0,1597.0,16693.0,323.0,32759.0,159.0,113051.0,9765.0,1081187.0,39276.0,18345.0,1536053700000,0.0
11200.0,30.0,1759.0,16552.0,402.0,32002.0,230.0,135654.0,10261.0,1086583.0,34742.0,17945.0,1536054000000,2.0
10946.0,28.0,1952.0,16366.0,378.0,30644.0,252.0,122139.0,10297.0,1059378.0,40307.0,17927.0,1536054300000,0.0
10621.0,30.0,1875.0,15805.0,305.0,30221.0,165.0,107443.0,9929.0,1064103.0,40589.0,17477.0,1536054600000,0.0
10354.0,31.0,1788.0,16341.0,339.0,31430.0,143.0,105941.0,9772.0,1057368.0,43855.0,16469.0,1536054900000,2.0
11821.0,29.0,1989.0,17530.0,405.0,31210.0,329.0,109437.0,10737.0,1037804.0,51158.0,19254.0,1536055200000,70.0
11057.0,27.0,2177.0,16159.0,420.0,31078.0,384.0,107369.0,9962.0,1029541.0,48702.0,19326.0,1536055500000,0.0
10484.0,27.0,2301.0,16564.0,386.0,30959.0,337.0,116515.0,9887.0,1021622.0,50163.0,16390.0,1536055800000,0.0
10739.0,20.0,2194.0,15820.0,319.0,30461.0,300.0,119825.0,9752.0,1027731.0,49172.0,17659.0,1536056100000,0.0
10570.0,34.0,2201.0,16009.0,315.0,31068.0,284.0,96766.0,9751.0,1045899.0,43537.0,18931.0,1536056400000,0.0
10402.0,27.0,1997.0,14526.0,359.0,30190.0,269.0,91395.0,9299.0,1017533.0,39821.0,20453.0,1536056700000,0.0
10166.0,24.0,1931.0,14747.0,296.0,31023.0,247.0,89632.0,8910.0,1015362.0,40853.0,18471.0,1536057000000,0.0
9952.0,34.0,1798.0,14741.0,312.0,31352.0,239.0,73607.0,9197.0,1022795.0,42572.0,18241.0,1536057300000,0.0
9995.0,27.0,1788.0,15015.0,312.0,30785.0,231.0,113837.0,9368.0,1031912.0,41541.0,16635.0,1536057600000,0.0
10030.0,27.0,1908.0,14617.0,393.0,29955.0,205.0,75966.0,8917.0,1020878.0,43838.0,17699.0,1536057900000,0.0
10294.0,21.0,1879.0,15259.0,374.0,30684.0,138.0,95125.0,9281.0,1019251.0,48321.0,14377.0,1536058200000,0.0
10071.0,19.0,1653.0,15072.0,349.0,30688.0,180.0,93193.0,9015.0,1013827.0,43494.0,17617.0,1536058500000,2.0
10649.0,26.0,1809.0,15918.0,442.0,30799.0,354.0,85258.0,9517.0,1027966.0,48481.0,17680.0,1536058800000,35.0
10083.0,33.0,1921.0,15056.0,399.0,32340.0,264.0,87428.0,9086.0,1042817.0,46176.0,19809.0,1536059100000,0.0
9570.0,29.0,1846.0,14210.0,513.0,29475.0,1330.0,73024.0,8540.0,1021777.0,47256.0,18445.0,1536059400000,0.0
9545.0,40.0,2038.0,14326.0,443.0,29474.0,303.0,112563.0,8364.0,1030980.0,54633.0,18636.0,1536059700000,0.0
9760.0,32.0,1649.0,14704.0,466.0,31816.0,242.0,92620.0,8694.0,1041119.0,52776.0,22314.0,1536060000000,0.0
10113.0,15.0,1841.0,14686.0,341.0,32087.0,352.0,85663.0,9032.0,1054616.0,55521.0,19646.0,1536060300000,0.0
10254.0,33.0,1813.0,14293.0,322.0,32839.0,412.0,81968.0,8936.0,1074448.0,55436.0,22499.0,1536060600000,0.0
10362.0,33.0,1963.0,14233.0,328.0,33955.0,204.0,84552.0,9496.0,1094503.0,61365.0,17285.0,1536060900000,1.0
10394.0,32.0,1722.0,14512.0,371.0,33286.0,135.0,85804.0,8997.0,1099563.0,56324.0,20102.0,1536061200000,0.0
9695.0,31.0,1802.0,13072.0,411.0,32121.0,185.0,78946.0,8743.0,1118020.0,60529.0,18147.0,1536061500000,0.0
9397.0,31.0,1900.0,13888.0,338.0,32166.0,208.0,84266.0,8944.0,1122107.0,53071.0,19760.0,1536061800000,1.0
9809.0,30.0,2023.0,14514.0,359.0,33043.0,140.0,96360.0,8760.0,1159093.0,56313.0,20472.0,1536062100000,6.0
10124.0,29.0,1900.0,15753.0,415.0,33965.0,701.0,105378.0,9211.0,1220375.0,58452.0,25286.0,1536062400000,49.0
9832.0,28.0,1666.0,15377.0,358.0,33539.0,890.0,108075.0,9070.0,1226550.0,51633.0,21341.0,1536062700000,0.0
9384.0,24.0,1977.0,14051.0,420.0,35860.0,364.0,102378.0,8417.0,1299696.0,47982.0,19762.0,1536063000000,0.0
9504.0,28.0,1922.0,14286.0,379.0,34159.0,483.0,104785.0,8583.0,1268838.0,45132.0,19615.0,1536063300000,1.0
10262.0,31.0,1941.0,15114.0,382.0,36757.0,420.0,105310.0,9531.0,1286093.0,47660.0,21533.0,1536063600000,0.0
9884.0,28.0,1959.0,14922.0,333.0,35580.0,248.0,79659.0,9138.0,1310041.0,53973.0,24012.0,1536063900000,0.0
10063.0,32.0,1765.0,14646.0,389.0,36790.0,340.0,109694.0,9270.0,1326662.0,60683.0,22153.0,1536064200000,0.0
10065.0,37.0,1884.0,15050.0,367.0,36213.0,218.0,85851.0,9199.0,1345835.0,53574.0,20386.0,1536064500000,0.0
9396.0,29.0,1778.0,14508.0,410.0,37447.0,320.0,74981.0,8911.0,1347107.0,55137.0,19171.0,1536064800000,0.0
9208.0,34.0,1930.0,14565.0,344.0,37254.0,271.0,76868.0,8837.0,1341861.0,59143.0,20771.0,1536065100000,0.0
10077.0,28.0,1876.0,16360.0,319.0,39595.0,222.0,91064.0,9381.0,1360130.0,61606.0,20499.0,1536065400000,1.0
10123.0,24.0,1899.0,17157.0,306.0,38116.0,147.0,88136.0,9181.0,1349871.0,60534.0,21597.0,1536065700000,4.0
11551.0,35.0,1714.0,16359.0,345.0,40144.0,463.0,69595.0,10575.0,1370545.0,64034.0,21406.0,1536066000000,44.0
10067.0,30.0,1868.0,15180.0,311.0,38668.0,346.0,77279.0,9741.0,1396609.0,66350.0,21181.0,1536066300000,0.0
10076.0,32.0,1960.0,15005.0,312.0,38337.0,253.0,89853.0,9287.0,1415779.0,63302.0,21321.0,1536066600000,0.0
10049.0,35.0,1877.0,15187.0,266.0,38770.0,346.0,64126.0,9428.0,1416328.0,63353.0,22404.0,1536066900000,0.0
10234.0,26.0,1669.0,15536.0,295.0,38099.0,232.0,70533.0,9705.0,1411662.0,62077.0,20737.0,1536067200000,0.0
10361.0,29.0,1706.0,14381.0,309.0,37414.0,207.0,90589.0,9187.0,1391747.0,66669.0,20187.0,1536067500000,0.0
10579.0,24.0,1523.0,14850.0,289.0,36791.0,222.0,67312.0,9672.0,1362701.0,73104.0,22283.0,1536067800000,0.0
10030.0,26.0,1713.0,14714.0,378.0,37774.0,713.0,91940.0,9317.0,1397820.0,70850.0,22027.0,1536068100000,0.0
10015.0,27.0,1715.0,14315.0,307.0,38147.0,77.0,92012.0,9223.0,1437586.0,76147.0,21080.0,1536068400000,0.0
10025.0,40.0,1824.0,14821.0,282.0,38442.0,186.0,72405.0,9267.0,1440844.0,75519.0,18874.0,1536068700000,0.0
9772.0,29.0,1817.0,14065.0,314.0,39276.0,39.0,83868.0,8799.0,1471617.0,71578.0,19619.0,1536069000000,3.0
9202.0,20.0,1727.0,13867.0,455.0,39956.0,68.0,82111.0,8666.0,1441391.0,74917.0,20245.0,1536069300000,6.0
9783.0,13.0,1652.0,13820.0,246.0,41501.0,477.0,69621.0,8957.0,1528155.0,79157.0,25829.0,1536069600000,11.0
10952.0,19.0,1860.0,14985.0,276.0,41045.0,389.0,75458.0,9740.0,1503167.0,83367.0,24062.0,1536069900000,0.0
9832.0,23.0,1654.0,14072.0,274.0,39930.0,658.0,61901.0,9018.0,1532693.0,80446.0,21739.0,1536070200000,0.0
9388.0,33.0,1715.0,13644.0,270.0,39808.0,276.0,69035.0,8416.0,1517468.0,81897.0,22407.0,1536070500000,0.0
9538.0,25.0,1582.0,14276.0,249.0,39531.0,216.0,53023.0,9202.0,1502047.0,74324.0,19161.0,1536070800000,0.0
8963.0,26.0,1666.0,12228.0,280.0,38961.0,397.0,55953.0,7988.0,1490438.0,77788.0,22755.0,1536071100000,0.0
10118.0,20.0,1580.0,14319.0,291.0,40487.0,218.0,48863.0,9217.0,1509713.0,77469.0,21231.0,1536071400000,1.0
9223.0,11.0,1426.0,13070.0,243.0,38414.0,333.0,56153.0,7969.0,1478198.0,70673.0,20022.0,1536071700000,0.0
8612.0,15.0,1399.0,12472.0,220.0,37447.0,128.0,48072.0,8157.0,1443896.0,60941.0,20414.0,1536072000000,0.0
8106.0,26.0,1456.0,11596.0,307.0,36159.0,182.0,56226.0,7413.0,1449256.0,63868.0,21234.0,1536072300000,3.0
8102.0,15.0,1388.0,11751.0,213.0,36732.0,175.0,47374.0,7407.0,1395532.0,61812.0,21697.0,1536072600000,1.0
7563.0,23.0,1361.0,11250.0,235.0,34521.0,231.0,44555.0,7167.0,1334409.0,62259.0,19464.0,1536072900000,2.0
7316.0,17.0,1371.0,10540.0,161.0,33081.0,333.0,46375.0,7010.0,1293172.0,59734.0,21274.0,1536073200000,15.0
7430.0,18.0,1323.0,9610.0,156.0,31578.0,326.0,45579.0,6738.0,1251780.0,60812.0,22497.0,1536073500000,0.0
6849.0,15.0,1112.0,10073.0,184.0,30913.0,118.0,36839.0,6392.0,1208895.0,60669.0,16461.0,1536073800000,0.0
6763.0,8.0,1141.0,10144.0,183.0,28284.0,116.0,34960.0,6150.0,1163965.0,60040.0,16527.0,1536074100000,0.0
6237.0,4.0,1054.0,8904.0,151.0,28960.0,84.0,33556.0,5561.0,1117160.0,48950.0,14379.0,1536074400000,0.0
5785.0,10.0,1130.0,7960.0,138.0,27976.0,40.0,36183.0,5326.0,1082252.0,49429.0,17022.0,1536074700000,0.0
6032.0,6.0,1031.0,8193.0,112.0,26597.0,95.0,37963.0,5464.0,1035093.0,46581.0,14248.0,1536075000000,0.0
5347.0,5.0,956.0,7416.0,127.0,26898.0,33.0,26407.0,4956.0,1007559.0,42691.0,16179.0,1536075300000,0.0
5151.0,7.0,876.0,6823.0,124.0,28581.0,36.0,28279.0,4615.0,951715.0,36712.0,12108.0,1536075600000,0.0
4944.0,7.0,1039.0,6385.0,122.0,24714.0,33.0,25206.0,4381.0,928083.0,32944.0,13344.0,1536075900000,0.0
4382.0,5.0,772.0,5572.0,150.0,24488.0,36.0,21551.0,4022.0,898331.0,34946.0,14349.0,1536076200000,0.0
3081.0,3.0,460.0,3505.0,108.0,18779.0,7.0,13073.0,2803.0,835920.0,29822.0,9644.0,1536076500000,0.0
6075.0,15.0,1146.0,8211.0,192.0,22203.0,162.0,54227.0,5260.0,1083135.0,29832.0,21914.0,1536076800000,30.0
5256.0,29.0,1020.0,7492.0,174.0,25048.0,229.0,62186.0,4751.0,1045891.0,27745.0,23206.0,1536077100000,1.0
4754.0,18.0,916.0,7007.0,134.0,22704.0,125.0,70835.0,4285.0,983291.0,28431.0,21891.0,1536077400000,0.0
4506.0,27.0,937.0,6831.0,123.0,21903.0,110.0,59403.0,3632.0,889657.0,26266.0,19588.0,1536077700000,0.0
4231.0,17.0,786.0,5729.0,142.0,20635.0,95.0,53862.0,3380.0,808029.0,22883.0,16916.0,1536078000000,0.0
4126.0,11.0,724.0,5621.0,128.0,19068.0,61.0,48772.0,3365.0,732150.0,20236.0,17586.0,1536078300000,0.0
3914.0,21.0,741.0,5487.0,117.0,17040.0,73.0,44682.0,3216.0,691876.0,18165.0,12883.0,1536078600000,0.0
3611.0,14.0,696.0,4819.0,92.0,16318.0,89.0,32386.0,3119.0,636526.0,17247.0,13357.0,1536078900000,0.0
3240.0,13.0,635.0,4389.0,100.0,14658.0,73.0,28068.0,2719.0,589131.0,15031.0,14081.0,1536079200000,0.0
2975.0,12.0,726.0,4138.0,103.0,15223.0,62.0,27529.0,2462.0,550200.0,14577.0,11839.0,1536079500000,0.0
3074.0,11.0,692.0,3754.0,107.0,13570.0,37.0,25845.0,2421.0,508793.0,15362.0,10294.0,1536079800000,0.0
2780.0,16.0,596.0,3789.0,105.0,12987.0,78.0,25464.0,2272.0,481148.0,13945.0,9716.0,1536080100000,2.0
2665.0,10.0,597.0,5320.0,107.0,12223.0,103.0,32382.0,2385.0,447160.0,12821.0,8839.0,1536080400000,4.0
2504.0,14.0,656.0,5003.0,87.0,10954.0,69.0,31714.0,2299.0,415105.0,12412.0,9676.0,1536080700000,0.0
2425.0,11.0,425.0,3475.0,79.0,11047.0,84.0,25315.0,1945.0,411340.0,11972.0,12611.0,1536081000000,0.0
2323.0,12.0,510.0,3158.0,80.0,10024.0,71.0,22609.0,1934.0,381667.0,14227.0,10097.0,1536081300000,0.0
2122.0,10.0,470.0,3040.0,90.0,9454.0,84.0,22391.0,1785.0,349779.0,15568.0,9140.0,1536081600000,0.0
2011.0,6.0,421.0,2806.0,66.0,7974.0,70.0,19293.0,1705.0,321377.0,13000.0,11623.0,1536081900000,0.0
1923.0,16.0,347.0,2562.0,79.0,8223.0,43.0,21233.0,1542.0,297232.0,11227.0,9428.0,1536082200000,0.0
1962.0,14.0,329.0,2562.0,65.0,7617.0,54.0,23928.0,1609.0,277662.0,10788.0,8470.0,1536082500000,0.0
1702.0,4.0,371.0,2638.0,73.0,7565.0,56.0,25577.0,1543.0,269141.0,10479.0,8690.0,1536082800000,1.0
1736.0,9.0,339.0,2399.0,82.0,6361.0,76.0,20712.0,1393.0,254146.0,10036.0,7019.0,1536083100000,2.0
1558.0,8.0,333.0,2052.0,64.0,5965.0,63.0,17739.0,1262.0,236074.0,8492.0,6188.0,1536083400000,3.0
1608.0,9.0,368.0,2273.0,53.0,6811.0,33.0,17026.0,1237.0,220581.0,8330.0,6152.0,1536083700000,4.0
1497.0,4.0,276.0,2213.0,52.0,5770.0,28.0,15329.0,1286.0,217279.0,8311.0,6683.0,1536084000000,8.0
1653.0,4.0,291.0,2328.0,51.0,5324.0,46.0,13780.0,1370.0,198865.0,5889.0,5156.0,1536084300000,0.0
1535.0,9.0,313.0,2286.0,31.0,5238.0,45.0,17541.0,1188.0,190179.0,7304.0,6179.0,1536084600000,0.0
1349.0,8.0,217.0,2214.0,26.0,5399.0,29.0,17494.0,1115.0,177110.0,7705.0,6392.0,1536084900000,0.0
1673.0,4.0,189.0,1856.0,39.0,5506.0,31.0,16870.0,1065.0,177761.0,8370.0,6905.0,1536085200000,0.0
1345.0,6.0,207.0,1797.0,25.0,4827.0,30.0,15917.0,962.0,172504.0,8738.0,7855.0,1536085500000,0.0
1467.0,3.0,247.0,1891.0,29.0,4932.0,41.0,14669.0,1020.0,162283.0,7076.0,5715.0,1536085800000,0.0
1298.0,4.0,284.0,1648.0,28.0,4307.0,26.0,14050.0,956.0,151945.0,6015.0,7079.0,1536086100000,0.0
1292.0,4.0,207.0,1676.0,30.0,4441.0,29.0,13418.0,1082.0,145678.0,6863.0,4952.0,1536086400000,0.0
1249.0,7.0,198.0,1668.0,56.0,4171.0,19.0,14025.0,1039.0,136254.0,6378.0,6914.0,1536086700000,2.0
1210.0,6.0,195.0,1709.0,39.0,4044.0,27.0,12218.0,929.0,140639.0,5510.0,4927.0,1536087000000,2.0
1236.0,5.0,240.0,1688.0,33.0,3974.0,44.0,15234.0,901.0,131054.0,4312.0,4841.0,1536087300000,1.0
1231.0,9.0,303.0,1803.0,34.0,3901.0,17.0,13778.0,1001.0,127211.0,5168.0,7076.0,1536087600000,27.0
1095.0,2.0,281.0,1663.0,27.0,3331.0,30.0,17227.0,901.0,128169.0,6016.0,6910.0,1536087900000,3.0
1110.0,3.0,179.0,1548.0,31.0,3250.0,40.0,14040.0,918.0,119623.0,4998.0,6456.0,1536088200000,0.0
1203.0,1.0,231.0,1640.0,32.0,3571.0,39.0,11901.0,857.0,119961.0,4746.0,4396.0,1536088500000,0.0
1225.0,8.0,123.0,1598.0,25.0,3496.0,13.0,14015.0,891.0,123478.0,6589.0,5490.0,1536088800000,0.0
