i01,i02,i03,i05,i06,i07,i08,i09,i12,i13,i136,i14,i15,i16,i17,i18,i19,i20,i21,i22,i23,i24,i25,i26,i27,i28,i29,i30,i31,i32,i34,i35,i36,i37,i38,i39,i41,i42,i43,i44,i45,i46,i47,i48,i49,i57,i61,i65,i66,i67,i72,i74,i75,i76,i77,i79,i80,i81,i87,i88,i89,i97,timestamp,unknown,i04,i100,i101,i102,i111,i147,i59,i63,i68,i70,i82,i95,i96,i10,i104,i107,i11,i130,i132,i33,i50,i54,i64,i73,i83,i90,i53,i99,i123,i40,i52,i51,i71,i86,i91,i106,i125,i94,i98,i112,i78,i121,i117,i141,i103,i133,i84,i114,i120,i134,i109,i129,i105,i144,i122,i85,i118,i116,i108,i115,i119,i58,i131,i110,i113,i56,i139,i62,i127,i142,i135,i126,i145
6.0,1697.0,10.0,186.0,117300.0,7.0,0.0,1.0,161.0,43.0,0.0,49413.0,68.0,184.0,413.0,0.0,0.0,1.0,0.0,5.0,14.0,0.0,2.0,2.0,0.0,0.0,2.0,8.0,0.0,18.0,208.0,0.0,0.0,99.0,41527.0,64.0,5.0,92.0,3.0,5.0,1.0,302321.0,1362.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,1535829300000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,1443.0,2.0,107.0,116739.0,2.0,0.0,1.0,175.0,15.0,0.0,43787.0,83.0,207.0,342.0,3.0,3.0,8.0,0.0,2.0,18.0,0.0,4.0,7.0,0.0,0.0,0.0,23.0,0.0,4.0,319.0,0.0,0.0,0.0,41927.0,58.0,0.0,68.0,1.0,5.0,1.0,198041.0,1307.0,3.0,139.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,1535829600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1364.0,4.0,149.0,117041.0,9.0,0.0,1.0,177.0,37.0,0.0,40780.0,69.0,170.0,376.0,2.0,4.0,6.0,5.0,7.0,15.0,0.0,4.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,232.0,0.0,4.0,11.0,38533.0,33.0,5.0,65.0,1.0,5.0,4.0,192880.0,1094.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,1535829900000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1567.0,11.0,192.0,113258.0,4.0,0.0,2.0,134.0,58.0,0.0,44639.0,72.0,146.0,462.0,3.0,11.0,4.0,14.0,6.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,24.0,0.0,0.0,316.0,0.0,2.0,0.0,35225.0,41.0,0.0,107.0,2.0,5.0,3.0,197795.0,1174.0,5.0,30.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,1.0,0.0,1535830200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,1354.0,4.0,195.0,111028.0,0.0,0.0,1.0,139.0,34.0,1.0,47127.0,102.0,184.0,401.0,1.0,0.0,2.0,22.0,5.0,13.0,3.0,0.0,7.0,1.0,0.0,0.0,12.0,0.0,0.0,244.0,0.0,1.0,0.0,34601.0,55.0,0.0,87.0,5.0,5.0,4.0,198069.0,1046.0,0.0,79.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1535830500000,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,1323.0,5.0,153.0,105718.0,2.0,0.0,2.0,119.0,29.0,0.0,55419.0,67.0,142.0,382.0,1.0,3.0,9.0,3.0,4.0,23.0,2.0,0.0,5.0,1.0,0.0,1.0,7.0,0.0,0.0,207.0,0.0,2.0,0.0,32740.0,44.0,2.0,84.0,1.0,5.0,0.0,215771.0,1187.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,1535830800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,1341.0,4.0,115.0,104812.0,8.0,0.0,0.0,136.0,28.0,0.0,43180.0,42.0,155.0,335.0,0.0,6.0,4.0,0.0,2.0,10.0,0.0,2.0,3.0,2.0,0.0,4.0,18.0,0.0,3.0,348.0,0.0,0.0,9.0,37496.0,35.0,5.0,82.0,1.0,5.0,1.0,235746.0,1219.0,1.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1535831100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,1392.0,8.0,139.0,102837.0,749.0,0.0,2.0,200.0,63.0,0.0,54393.0,102.0,168.0,349.0,3.0,11.0,10.0,3.0,1.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,5.0,289.0,0.0,0.0,18.0,32502.0,35.0,0.0,58.0,0.0,5.0,1010.0,283452.0,1419.0,15.0,90.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1535831400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1342.0,5.0,164.0,103538.0,132.0,0.0,3.0,143.0,45.0,0.0,46660.0,58.0,194.0,384.0,1.0,6.0,9.0,7.0,3.0,5.0,0.0,0.0,9.0,0.0,0.0,3.0,14.0,2.0,0.0,298.0,0.0,0.0,0.0,31768.0,38.0,0.0,62.0,3.0,5.0,3.0,264043.0,1141.0,9.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1535831700000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1227.0,4.0,106.0,104725.0,4.0,0.0,0.0,148.0,22.0,0.0,47582.0,50.0,174.0,468.0,19.0,3.0,2.0,2.0,15.0,20.0,0.0,1.0,7.0,0.0,0.0,3.0,18.0,0.0,0.0,347.0,0.0,0.0,0.0,33269.0,31.0,1.0,52.0,2.0,5.0,2.0,279748.0,1170.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1535832000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1254.0,4.0,120.0,99628.0,7.0,0.0,3.0,145.0,21.0,0.0,44980.0,206.0,138.0,454.0,0.0,2.0,5.0,0.0,6.0,18.0,0.0,0.0,3.0,0.0,0.0,1.0,12.0,0.0,2.0,337.0,0.0,0.0,0.0,32528.0,35.0,2.0,61.0,19.0,1.0,0.0,262927.0,1074.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,1535832300000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,1329.0,14.0,117.0,101950.0,6.0,0.0,6.0,147.0,36.0,1.0,51657.0,105.0,193.0,487.0,1.0,15.0,1.0,0.0,2.0,20.0,0.0,0.0,6.0,0.0,0.0,1.0,16.0,0.0,1.0,366.0,0.0,0.0,0.0,30051.0,30.0,0.0,66.0,5.0,0.0,1.0,282626.0,1084.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,1535832600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1231.0,12.0,108.0,108254.0,12.0,0.0,3.0,134.0,4.0,0.0,51177.0,77.0,127.0,527.0,0.0,3.0,13.0,0.0,8.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,0.0,1.0,283.0,0.0,4.0,0.0,29813.0,44.0,14.0,51.0,2.0,0.0,1.0,281558.0,954.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,1535832900000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1472.0,0.0,93.0,108619.0,6.0,0.0,1.0,114.0,9.0,0.0,47149.0,94.0,168.0,550.0,0.0,3.0,3.0,0.0,7.0,8.0,0.0,4.0,2.0,0.0,13575.0,2.0,24.0,0.0,0.0,299.0,0.0,0.0,0.0,28778.0,36.0,0.0,117.0,1.0,0.0,0.0,260203.0,1015.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,5.0,0.0,1535833200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,1598.0,8.0,128.0,110637.0,3.0,0.0,5.0,127.0,16.0,1.0,35761.0,83.0,160.0,567.0,9.0,13.0,3.0,0.0,2.0,13.0,0.0,0.0,2.0,0.0,681.0,0.0,21.0,0.0,0.0,241.0,0.0,1.0,0.0,30649.0,48.0,0.0,57.0,0.0,0.0,0.0,183016.0,869.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,1535833500000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1771.0,3.0,49.0,112501.0,2.0,0.0,0.0,153.0,135.0,0.0,36963.0,64.0,137.0,499.0,0.0,11.0,2.0,4.0,6.0,6.0,0.0,0.0,4.0,0.0,0.0,4.0,10.0,0.0,0.0,343.0,0.0,3.0,0.0,30343.0,30.0,0.0,64.0,1.0,0.0,1.0,158740.0,546.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,1535833800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1608.0,5.0,71.0,114084.0,4.0,0.0,3.0,143.0,16.0,1.0,36190.0,50.0,139.0,567.0,0.0,0.0,10.0,1.0,3.0,20.0,0.0,1.0,10.0,0.0,0.0,2.0,10.0,0.0,2.0,456.0,0.0,0.0,0.0,30747.0,63.0,0.0,62.0,19.0,0.0,0.0,125439.0,543.0,3.0,58.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,2.0,0.0,1535834100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1330.0,7.0,122.0,120321.0,1.0,0.0,8.0,156.0,22.0,0.0,34389.0,43.0,187.0,527.0,12.0,3.0,6.0,0.0,3.0,27.0,0.0,5.0,7.0,0.0,0.0,0.0,10.0,0.0,0.0,465.0,0.0,4.0,0.0,30241.0,43.0,0.0,54.0,0.0,0.0,1.0,78565.0,495.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,1535834400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1330.0,7.0,78.0,120341.0,39.0,0.0,3.0,153.0,25.0,0.0,31378.0,43.0,161.0,528.0,0.0,7.0,8.0,1.0,4.0,8.0,0.0,1.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,556.0,0.0,3.0,7.0,33322.0,53.0,0.0,45.0,6.0,0.0,0.0,62940.0,317.0,3.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1535834700000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1411.0,9.0,230.0,121416.0,39.0,0.0,1.0,178.0,33.0,0.0,34060.0,79.0,132.0,508.0,0.0,10.0,6.0,2.0,2.0,16.0,1.0,0.0,2.0,0.0,0.0,4.0,9.0,0.0,2.0,381.0,0.0,0.0,105.0,32567.0,41.0,0.0,38.0,17.0,0.0,0.0,50845.0,372.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1535835000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,1408.0,2.0,190.0,126030.0,3.0,0.0,1.0,142.0,22.0,0.0,32505.0,65.0,144.0,478.0,1.0,3.0,15.0,1.0,6.0,5.0,0.0,1.0,2.0,0.0,0.0,3.0,12.0,5.0,0.0,379.0,0.0,0.0,4.0,32695.0,32.0,0.0,37.0,2.0,0.0,3.0,47661.0,330.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,1535835300000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,2033.0,7.0,166.0,134277.0,3.0,0.0,1.0,166.0,8.0,0.0,30748.0,66.0,137.0,542.0,0.0,1.0,5.0,4.0,2.0,35.0,1.0,3.0,2.0,2.0,0.0,5.0,8.0,0.0,0.0,502.0,0.0,0.0,2.0,33483.0,42.0,57.0,39.0,7.0,0.0,1.0,47417.0,315.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,1535835600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1959.0,15.0,115.0,140972.0,2.0,0.0,1.0,142.0,13.0,0.0,29419.0,65.0,191.0,512.0,2.0,7.0,6.0,3.0,5.0,31.0,0.0,0.0,2.0,0.0,0.0,1.0,9.0,0.0,6.0,486.0,0.0,16.0,74.0,34996.0,41.0,10.0,34.0,6.0,0.0,1.0,47219.0,386.0,13.0,126.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1535835900000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,1594.0,15.0,89.0,154913.0,4.0,0.0,3.0,174.0,8.0,0.0,30030.0,48.0,169.0,447.0,0.0,12.0,0.0,0.0,4.0,32.0,0.0,0.0,7.0,0.0,0.0,1.0,11.0,37.0,0.0,446.0,0.0,3.0,80.0,35278.0,44.0,0.0,38.0,2.0,0.0,0.0,47487.0,335.0,5.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1535836200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
